RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
395033,153,"Rockford, IL",msa,IL,120794.0,121969.0,121907.0,125934.0,122599.0,122512.0,120927.0,121967.0,121668.0,122470.0,124980.0,125850.0,129214.0,129738.0,128425.0,128427.0,128981.0,131177.0,127530.0,129298.0,131619.0,131751.0,127977.0,128480.0,133152.0,137304.0,138350.0,142569.0,141208.0,141543.0,137550.0,136811.0,135924.0,140100.0,144830.0,146144.0,147712.0,147240.0,149513.0,147524.0,150178.0,149719.0,149402.0,149546.0,148466.0,151364.0,156439.0,158990.0,159079.0,153821.0,156659.0,153717.0
394645,154,"Greeley, CO",msa,CO,325851.0,326660.0,327957.0,333648.0,336319.0,334781.0,327713.0,330263.0,333620.0,341792.0,340796.0,343582.0,342368.0,344876.0,346689.0,347933.0,349397.0,350703.0,348810.0,351550.0,353676.0,358065.0,358661.0,360402.0,364823.0,369985.0,374712.0,379391.0,383546.0,385659.0,385527.0,391138.0,401198.0,415426.0,424929.0,430990.0,434358.0,436198.0,438498.0,443596.0,451207.0,454524.0,460145.0,467551.0,479158.0,491248.0,498042.0,498478.0,490295.0,483892.0,480382.0,481554.0
394622,155,"Gainesville, FL",msa,FL,183880.0,187354.0,185400.0,188059.0,186469.0,189925.0,193995.0,197214.0,198288.0,192364.0,192488.0,193508.0,194624.0,196334.0,201855.0,203889.0,206791.0,204277.0,207419.0,202527.0,206241.0,199794.0,205275.0,205235.0,214692.0,218678.0,222210.0,224160.0,224420.0,226785.0,233007.0,230199.0,229750.0,224388.0,224758.0,227745.0,234636.0,243273.0,249746.0,250856.0,254728.0,246815.0,250075.0,250213.0,258878.0,264605.0,270219.0,277682.0,273836.0,270789.0,264766.0,269871.0
394405,156,"Boulder, CO",msa,CO,505644.0,505706.0,509759.0,508913.0,520169.0,517332.0,530627.0,508155.0,524270.0,528459.0,537352.0,527698.0,523338.0,523793.0,523614.0,524132.0,522636.0,524709.0,525762.0,531655.0,537060.0,530314.0,518706.0,519389.0,541777.0,567864.0,579368.0,579607.0,572993.0,570377.0,565005.0,572529.0,609933.0,629240.0,650396.0,637423.0,641729.0,628587.0,645807.0,658913.0,666815.0,650742.0,671006.0,706630.0,734741.0,757077.0,757836.0,756121.0,730361.0,723063.0,715508.0,700355.0
394808,157,"Lubbock, TX",msa,TX,158508.0,160231.0,158846.0,158294.0,159929.0,160188.0,166606.0,163453.0,165879.0,163875.0,166982.0,167975.0,168447.0,167981.0,170412.0,168548.0,167712.0,162409.0,166484.0,168933.0,174397.0,173268.0,174855.0,179081.0,182351.0,185978.0,182630.0,187190.0,186220.0,189939.0,188385.0,189947.0,187939.0,191428.0,196703.0,204461.0,202956.0,204596.0,204748.0,210480.0,210002.0,207655.0,205241.0,214122.0,220208.0,226083.0,225480.0,226624.0,226059.0,221771.0,223360.0,220563.0
395109,158,"Spartanburg, SC",msa,SC,152794.0,154583.0,156567.0,157545.0,157208.0,155121.0,159604.0,160946.0,165313.0,165269.0,167509.0,169672.0,169444.0,169294.0,167998.0,170621.0,172541.0,172834.0,173014.0,173642.0,178073.0,178735.0,178410.0,179912.0,185729.0,190032.0,193237.0,193134.0,194128.0,193789.0,194030.0,197562.0,200004.0,202751.0,207167.0,212059.0,215117.0,217246.0,218860.0,223713.0,225313.0,226845.0,231578.0,231883.0,238537.0,237278.0,246558.0,247548.0,249058.0,246800.0,247676.0,247321.0
394646,159,"Green Bay, WI",msa,WI,170716.0,167326.0,171255.0,176284.0,177919.0,175057.0,174693.0,172130.0,177533.0,177948.0,184877.0,187367.0,188149.0,188386.0,186414.0,187345.0,185234.0,183682.0,180780.0,182704.0,184121.0,186087.0,185686.0,188926.0,194379.0,196703.0,199711.0,200350.0,200866.0,198651.0,195087.0,200747.0,203417.0,210229.0,212390.0,222589.0,227573.0,228998.0,229328.0,238093.0,242655.0,237647.0,232814.0,235586.0,247337.0,253934.0,254379.0,249087.0,250067.0,254537.0,265545.0,263724.0
395107,160,"South Bend, IN",msa,IN,134711.0,136775.0,133479.0,134008.0,130851.0,137066.0,138017.0,138071.0,136058.0,138578.0,142920.0,141364.0,142204.0,143922.0,144644.0,142559.0,142924.0,142972.0,143386.0,145718.0,152512.0,154008.0,152558.0,150807.0,154441.0,153116.0,154448.0,157653.0,165090.0,163560.0,161354.0,154884.0,158908.0,161740.0,164052.0,165347.0,167816.0,170867.0,171137.0,173430.0,176012.0,174624.0,171292.0,177705.0,183881.0,187942.0,188684.0,193459.0,190890.0,195206.0,189953.0,192716.0
394488,161,"Columbus, GA",msa,GA,152353.0,154945.0,153920.0,160471.0,157360.0,156109.0,154458.0,156517.0,160192.0,163106.0,165308.0,166775.0,164319.0,164612.0,167418.0,169748.0,168987.0,170911.0,168483.0,173201.0,171523.0,172953.0,167732.0,167760.0,168381.0,176590.0,183632.0,186959.0,186587.0,187078.0,184570.0,183974.0,181847.0,184776.0,190402.0,194832.0,196272.0,196256.0,196381.0,195403.0,196351.0,199508.0,202218.0,204010.0,209802.0,211016.0,208324.0,197288.0,198118.0,202211.0,208558.0,201022.0
394579,162,"Evansville, IN",msa,IN,143401.0,141854.0,141948.0,146018.0,147225.0,145921.0,144384.0,145973.0,147238.0,150449.0,147461.0,147836.0,149987.0,155236.0,157426.0,158267.0,157071.0,156987.0,156766.0,154839.0,152937.0,150546.0,151664.0,154245.0,159009.0,164923.0,167447.0,167280.0,165894.0,167035.0,169144.0,169129.0,170383.0,170837.0,174876.0,181871.0,183312.0,184666.0,181820.0,180966.0,181359.0,178148.0,178486.0,176937.0,185080.0,190445.0,194690.0,187524.0,187049.0,184099.0,188778.0,187209.0
394471,163,"Clarksville, TN",msa,TN,163750.0,165457.0,165099.0,164292.0,163884.0,164261.0,166835.0,165362.0,171298.0,174715.0,178780.0,177731.0,177577.0,177314.0,175272.0,174735.0,175126.0,179582.0,180111.0,180357.0,181494.0,183970.0,185576.0,185838.0,189615.0,195292.0,200525.0,205086.0,207056.0,207601.0,206562.0,205426.0,213041.0,220087.0,229854.0,229546.0,233051.0,235930.0,242296.0,246071.0,246592.0,247017.0,252581.0,263734.0,273384.0,275853.0,280244.0,280264.0,276833.0,268597.0,267497.0,271677.0
395028,164,"Roanoke, VA",msa,VA,173527.0,177163.0,179296.0,179682.0,178297.0,181044.0,182584.0,182773.0,180171.0,182888.0,183009.0,186704.0,190770.0,188740.0,188827.0,188381.0,193807.0,195495.0,193782.0,197288.0,199790.0,201424.0,200056.0,201557.0,209094.0,215526.0,221762.0,221785.0,221739.0,219741.0,219133.0,219199.0,216009.0,219583.0,218260.0,221856.0,217784.0,226457.0,230593.0,235122.0,235990.0,234902.0,235986.0,234210.0,241861.0,249942.0,256133.0,254766.0,251504.0,246893.0,250210.0,245069.0
394747,165,"Kingsport, TN",msa,TN,128575.0,130226.0,131554.0,131256.0,127942.0,128883.0,131862.0,135995.0,135808.0,131574.0,133270.0,134321.0,139251.0,138565.0,144185.0,148493.0,148289.0,147024.0,141413.0,144704.0,145884.0,148194.0,148759.0,148585.0,153101.0,153427.0,154221.0,157336.0,157136.0,159077.0,156008.0,160064.0,162784.0,163962.0,164925.0,164894.0,168913.0,166284.0,168394.0,168899.0,175678.0,174687.0,173932.0,172257.0,174785.0,183856.0,186375.0,189396.0,188252.0,188490.0,190538.0,185254.0
394741,166,"Kennewick, WA",msa,WA,274560.0,276133.0,275469.0,270288.0,266972.0,268418.0,270951.0,275735.0,278680.0,283315.0,297344.0,300763.0,303181.0,298061.0,302421.0,305195.0,307572.0,305611.0,301101.0,301358.0,302850.0,304922.0,301756.0,310522.0,315550.0,324921.0,324682.0,328325.0,326098.0,328553.0,328993.0,333338.0,331824.0,340265.0,348549.0,360979.0,369777.0,373297.0,376978.0,372076.0,377946.0,384224.0,394530.0,401035.0,406003.0,407118.0,408645.0,409062.0,407401.0,409346.0,408412.0,404217.0
395229,167,"Wilmington, NC",msa,NC,231769.0,232042.0,235678.0,237688.0,233415.0,237129.0,237359.0,241041.0,236986.0,239148.0,239461.0,242376.0,244995.0,254969.0,256272.0,263946.0,256712.0,256497.0,256067.0,263025.0,265310.0,260589.0,259431.0,270649.0,283191.0,293525.0,296484.0,295740.0,295761.0,293701.0,294355.0,298434.0,297878.0,305496.0,306920.0,316330.0,316831.0,320085.0,320116.0,325672.0,330364.0,339948.0,343399.0,347695.0,358313.0,369478.0,379896.0,383115.0,382988.0,379004.0,378894.0,376540.0
394660,169,"Hagerstown, MD",msa,MD,181872.0,182347.0,182310.0,180628.0,185087.0,188487.0,186517.0,185002.0,183712.0,187827.0,188933.0,189968.0,189510.0,188792.0,191634.0,191057.0,197387.0,199508.0,205996.0,204540.0,207080.0,206776.0,209246.0,209955.0,213540.0,216694.0,220193.0,223565.0,221485.0,221572.0,222541.0,228729.0,231156.0,227025.0,228382.0,230636.0,236132.0,238744.0,242667.0,248054.0,251265.0,254214.0,254006.0,259754.0,262762.0,271339.0,269732.0,273504.0,267134.0,265590.0,258641.0,261792.0
753875,170,"Crestview, FL",msa,FL,273449.0,273860.0,275473.0,282669.0,282226.0,282176.0,270241.0,269493.0,266789.0,270769.0,269613.0,273570.0,279640.0,284103.0,286574.0,286597.0,292015.0,289203.0,289138.0,286804.0,289205.0,291973.0,298204.0,316028.0,335083.0,351977.0,355251.0,360718.0,360163.0,363177.0,366191.0,369602.0,379196.0,382746.0,376656.0,372541.0,361753.0,369579.0,376755.0,387900.0,399805.0,401216.0,404924.0,404672.0,424681.0,431232.0,439060.0,411603.0,403916.0,396247.0,401608.0,401542.0
394543,171,"Duluth, MN",msa,MN,150606.0,152621.0,150330.0,152735.0,153048.0,155244.0,153546.0,153690.0,156299.0,158663.0,159432.0,158242.0,157860.0,154849.0,154014.0,157940.0,157855.0,155149.0,153758.0,156401.0,167917.0,172977.0,176395.0,174080.0,173099.0,179810.0,183773.0,185260.0,184229.0,183657.0,180093.0,178092.0,179452.0,187663.0,192426.0,191254.0,193420.0,195105.0,200281.0,199217.0,197010.0,191986.0,193837.0,195119.0,198561.0,202442.0,205749.0,208372.0,209017.0,213021.0,218722.0,219618.0
395179,172,"Utica, NY",msa,NY,118385.0,120574.0,120985.0,124035.0,124658.0,126781.0,128760.0,128594.0,126854.0,122128.0,126097.0,126601.0,129337.0,127923.0,132041.0,134151.0,134872.0,135839.0,134591.0,136391.0,135617.0,137955.0,137717.0,138440.0,137485.0,139446.0,143171.0,147633.0,149294.0,149528.0,151722.0,152537.0,157906.0,160891.0,160715.0,158482.0,156713.0,159528.0,162648.0,162746.0,164781.0,166752.0,169604.0,172949.0,171283.0,171984.0,167858.0,169323.0,174576.0,181560.0,182771.0,179713.0
394803,173,"Longview, TX",msa,TX,,,,,163780.0,158840.0,160928.0,159363.0,166331.0,171597.0,175602.0,173377.0,176169.0,172118.0,174990.0,169347.0,171487.0,162754.0,165043.0,162916.0,170086.0,168684.0,178063.0,177064.0,180596.0,183746.0,190862.0,196328.0,192272.0,192956.0,192803.0,196304.0,199293.0,200587.0,205648.0,209657.0,216125.0,216896.0,219726.0,220352.0,224318.0,223574.0,225738.0,231468.0,239078.0,242395.0,242716.0,241522.0,241082.0,243561.0,240169.0,243239.0
395061,174,"San Luis Obispo, CA",msa,CA,577860.0,593397.0,584780.0,587196.0,574848.0,580883.0,573751.0,576907.0,583884.0,580970.0,584410.0,580705.0,581454.0,583300.0,583777.0,585755.0,585561.0,593406.0,601513.0,600189.0,583640.0,570226.0,576612.0,585406.0,612738.0,619714.0,639930.0,648971.0,666840.0,668115.0,660361.0,659513.0,685706.0,703093.0,723755.0,722036.0,734592.0,725371.0,733230.0,734075.0,748563.0,763157.0,781293.0,789834.0,799268.0,815075.0,837588.0,826800.0,807982.0,790705.0,774536.0,788035.0
394851,175,"Merced, CA",msa,CA,261491.0,262099.0,264819.0,262344.0,258466.0,261135.0,261838.0,266056.0,266450.0,271335.0,278782.0,278031.0,277432.0,275642.0,281133.0,280693.0,279589.0,282893.0,286479.0,288499.0,284812.0,282488.0,283374.0,286205.0,299479.0,306418.0,310617.0,312101.0,314834.0,316997.0,316710.0,322313.0,327974.0,336637.0,346866.0,356455.0,362683.0,364516.0,367444.0,369412.0,369828.0,374384.0,384069.0,398288.0,404959.0,409775.0,404186.0,402526.0,391953.0,391408.0,388080.0,382303.0
395197,177,"Waco, TX",msa,TX,185832.0,188875.0,188925.0,186640.0,184400.0,186542.0,189836.0,190449.0,191549.0,191510.0,195585.0,192694.0,197527.0,194435.0,197256.0,193166.0,191970.0,192931.0,193932.0,198047.0,195535.0,200696.0,203889.0,210412.0,210497.0,214892.0,222132.0,225328.0,223824.0,223791.0,224846.0,228846.0,231230.0,235496.0,240582.0,244753.0,249262.0,250852.0,246219.0,244219.0,247624.0,257794.0,261035.0,255256.0,252211.0,263787.0,267086.0,269018.0,262699.0,265418.0,272519.0,268692.0
394447,178,"Cedar Rapids, IA",msa,IA,158383.0,163372.0,161518.0,156093.0,153263.0,154373.0,158938.0,155940.0,159337.0,157441.0,162004.0,158181.0,159757.0,161795.0,166210.0,166635.0,165273.0,160847.0,160093.0,156985.0,161463.0,163289.0,166230.0,165524.0,167526.0,172280.0,175890.0,178008.0,178742.0,179593.0,180549.0,177022.0,176238.0,181734.0,190370.0,198228.0,203180.0,208760.0,215050.0,224735.0,235992.0,242130.0,241830.0,242341.0,244983.0,249206.0,265775.0,273024.0,273834.0,265739.0,264658.0,272147.0
395103,179,"Sioux Falls, SD",msa,SD,208793.0,206656.0,205456.0,210123.0,206527.0,205791.0,205854.0,208726.0,212154.0,209489.0,214252.0,216224.0,219592.0,214589.0,212479.0,214967.0,221639.0,223171.0,217458.0,217888.0,217858.0,221770.0,220887.0,224932.0,226617.0,231916.0,233341.0,235379.0,235857.0,236950.0,238897.0,237748.0,243869.0,246419.0,256595.0,260175.0,267299.0,269479.0,268446.0,264919.0,264241.0,264320.0,266422.0,263722.0,267279.0,281886.0,295614.0,308068.0,303142.0,302646.0,301585.0,298436.0
394412,180,"Bremerton, WA",msa,WA,328880.0,334905.0,334697.0,332529.0,328200.0,328522.0,332288.0,333795.0,334350.0,347912.0,355187.0,360951.0,361030.0,368043.0,370782.0,369557.0,368394.0,375722.0,379974.0,382071.0,382882.0,384124.0,388571.0,399650.0,403420.0,409800.0,406250.0,421671.0,422904.0,425315.0,419869.0,432431.0,449225.0,462837.0,473192.0,481120.0,482821.0,486229.0,487325.0,491718.0,492855.0,495840.0,497349.0,508538.0,520801.0,534341.0,551604.0,542441.0,536829.0,508665.0,502300.0,494904.0
395065,181,"Santa Cruz, CA",msa,CA,793182.0,792332.0,795354.0,794183.0,792019.0,805618.0,808121.0,820858.0,824612.0,827007.0,814551.0,793155.0,794559.0,770585.0,772229.0,771878.0,807537.0,832975.0,823330.0,827784.0,803368.0,813488.0,802877.0,836023.0,850138.0,879938.0,882061.0,896876.0,882954.0,912329.0,922459.0,940159.0,961381.0,1009888.0,1022573.0,1039132.0,1031006.0,1033320.0,979669.0,971388.0,979223.0,1014783.0,1057901.0,1153868.0,1224078.0,1212031.0,1164021.0,1113758.0,1137175.0,1126706.0,1162797.0,1105464.0
394572,182,"Erie, PA",msa,PA,125978.0,127143.0,126402.0,125904.0,122920.0,117498.0,116617.0,120732.0,124648.0,129538.0,131448.0,130453.0,130221.0,129389.0,130233.0,129040.0,130205.0,131847.0,131511.0,132470.0,133833.0,137046.0,135059.0,135405.0,136113.0,139545.0,142798.0,147466.0,149043.0,146177.0,139454.0,134595.0,132177.0,137279.0,139981.0,144902.0,146912.0,150763.0,152209.0,154972.0,156135.0,151836.0,147445.0,149029.0,151924.0,158762.0,159556.0,168569.0,163810.0,165030.0,165534.0,163040.0
394483,183,"College Station, TX",msa,TX,231295.0,233573.0,248629.0,238780.0,233690.0,216512.0,220381.0,220620.0,224738.0,223953.0,231415.0,232432.0,236993.0,228025.0,236422.0,230456.0,237534.0,235264.0,236432.0,230003.0,230753.0,235761.0,237511.0,232630.0,232333.0,228839.0,227893.0,231685.0,240981.0,243805.0,240766.0,244052.0,251886.0,257608.0,260612.0,261286.0,267801.0,266351.0,266296.0,267620.0,266424.0,271714.0,267956.0,279130.0,292945.0,306772.0,308211.0,301778.0,309217.0,312766.0,316818.0,304453.0
394732,184,"Kalamazoo, MI",msa,MI,156508.0,156823.0,155438.0,154740.0,155662.0,151427.0,154665.0,155395.0,160609.0,160668.0,160564.0,165075.0,167324.0,168589.0,172146.0,173370.0,173946.0,169712.0,168869.0,166192.0,170248.0,171804.0,174157.0,176308.0,178529.0,187258.0,189889.0,194879.0,197815.0,193120.0,189703.0,187193.0,194206.0,196967.0,200583.0,201069.0,204463.0,206681.0,211430.0,212232.0,214026.0,210152.0,206804.0,205827.0,204830.0,217605.0,220916.0,229509.0,225458.0,222055.0,226182.0,225327.0
394323,185,"Amarillo, TX",msa,TX,157352.0,159726.0,161935.0,162343.0,161836.0,166241.0,168790.0,168981.0,164995.0,164674.0,165614.0,169822.0,167929.0,167807.0,167169.0,172419.0,175293.0,173818.0,171549.0,169565.0,172881.0,177954.0,184820.0,188410.0,191169.0,190993.0,193779.0,199584.0,200077.0,200195.0,199308.0,204603.0,210006.0,212408.0,215466.0,215367.0,212508.0,212262.0,212086.0,211831.0,208505.0,206264.0,210897.0,212507.0,222560.0,221369.0,227992.0,229923.0,234394.0,226567.0,221551.0,218290.0
394924,186,"Norwich, CT",msa,CT,220722.0,222775.0,224526.0,225123.0,223633.0,223906.0,221890.0,224470.0,225555.0,230778.0,231334.0,227874.0,227627.0,225596.0,230767.0,231432.0,233759.0,232995.0,230813.0,232878.0,237333.0,237895.0,240832.0,241541.0,249527.0,257098.0,262355.0,265553.0,262801.0,264361.0,268275.0,266484.0,276579.0,277976.0,285669.0,279277.0,279408.0,281526.0,282270.0,282705.0,285757.0,292291.0,292274.0,295571.0,292847.0,297545.0,299852.0,297669.0,297383.0,296601.0,308394.0,307736.0
394811,187,"Lynchburg, VA",msa,VA,177477.0,172141.0,173346.0,170651.0,174296.0,174432.0,176417.0,178458.0,182889.0,181516.0,184245.0,180372.0,182413.0,178877.0,185436.0,184744.0,186345.0,182310.0,183582.0,185399.0,191109.0,195799.0,194648.0,197480.0,199311.0,205543.0,208948.0,209941.0,209641.0,207047.0,207796.0,213966.0,214787.0,215389.0,212506.0,218157.0,222978.0,224437.0,227187.0,233923.0,240568.0,243263.0,244001.0,241538.0,241997.0,243321.0,248951.0,256304.0,255752.0,252316.0,239411.0,239744.0
394348,188,"Atlantic City, NJ",msa,NJ,188941.0,191397.0,189942.0,186192.0,187695.0,189915.0,197103.0,196339.0,196494.0,193301.0,195341.0,194300.0,198354.0,199220.0,200464.0,197764.0,195848.0,198072.0,197641.0,202705.0,200874.0,209402.0,209918.0,216819.0,220457.0,225983.0,230367.0,232780.0,242076.0,245107.0,248886.0,248056.0,248688.0,246272.0,244913.0,246128.0,243107.0,243352.0,242263.0,253916.0,254889.0,260163.0,262738.0,271505.0,271003.0,277449.0,279941.0,289391.0,282580.0,277489.0,277208.0,276024.0
395171,190,"Tuscaloosa, AL",msa,AL,166770.0,169423.0,176232.0,175711.0,175411.0,172578.0,173079.0,173043.0,175054.0,180872.0,179858.0,178524.0,174968.0,181606.0,186853.0,190399.0,189017.0,187342.0,187709.0,189514.0,193825.0,196970.0,196962.0,198176.0,200486.0,206403.0,207018.0,206085.0,204533.0,206358.0,213655.0,215534.0,221864.0,219718.0,224664.0,223709.0,226378.0,223820.0,226119.0,225386.0,224324.0,216968.0,220322.0,223551.0,232633.0,230347.0,237475.0,242150.0,244911.0,240335.0,231546.0,231709.0
395240,191,"Yakima, WA",msa,WA,223756.0,223108.0,218046.0,223936.0,220876.0,219033.0,216576.0,219257.0,222486.0,226335.0,236571.0,250604.0,255458.0,252319.0,247623.0,251342.0,248040.0,246799.0,237191.0,245006.0,250949.0,259693.0,265921.0,272190.0,278622.0,277966.0,274302.0,272336.0,274770.0,282079.0,286485.0,291129.0,292628.0,296785.0,307198.0,312627.0,318908.0,314249.0,314796.0,314916.0,317686.0,315309.0,311006.0,306522.0,314889.0,326762.0,333342.0,338609.0,341560.0,340889.0,339748.0,344974.0
394609,192,"Fort Smith, AR",msa,AR,126317.0,121565.0,121347.0,121963.0,124286.0,124692.0,124562.0,127326.0,126930.0,127579.0,130463.0,129958.0,133951.0,126104.0,126698.0,124480.0,128845.0,129402.0,129363.0,128411.0,132072.0,134117.0,138242.0,137646.0,139990.0,144022.0,149917.0,151420.0,154572.0,153586.0,159901.0,159452.0,160939.0,162705.0,162615.0,164545.0,157237.0,157495.0,158562.0,163742.0,166973.0,170375.0,174439.0,177690.0,176763.0,179328.0,180648.0,179898.0,175573.0,178826.0,179701.0,175272.0
394585,193,"Fargo, ND",msa,ND,212824.0,211902.0,212107.0,211871.0,212400.0,208227.0,207458.0,206111.0,209301.0,210027.0,212105.0,215615.0,220428.0,218771.0,216777.0,216122.0,218710.0,219508.0,221450.0,218086.0,221230.0,220807.0,227943.0,230245.0,231976.0,235612.0,234763.0,237177.0,233401.0,236584.0,234756.0,235571.0,236217.0,241725.0,249466.0,250375.0,251546.0,249712.0,249001.0,244398.0,246368.0,259420.0,269861.0,271431.0,259821.0,257527.0,264993.0,272341.0,274224.0,268859.0,270759.0,261816.0
845160,194,"Prescott Valley, AZ",msa,AZ,297632.0,298493.0,301473.0,302892.0,301186.0,301869.0,301952.0,302984.0,306252.0,310572.0,314422.0,312601.0,311182.0,313656.0,319117.0,321238.0,324326.0,327467.0,334765.0,335784.0,341208.0,332200.0,332696.0,330082.0,353829.0,364491.0,377392.0,374272.0,381820.0,387304.0,404114.0,402954.0,408437.0,407281.0,425626.0,434117.0,443306.0,443447.0,451596.0,453417.0,464405.0,460998.0,467325.0,471271.0,487472.0,496944.0,497861.0,495256.0,490467.0,477365.0,473872.0,471640.0
394334,195,"Appleton, WI",msa,WI,171797.0,175726.0,178288.0,182679.0,178228.0,177776.0,174236.0,173470.0,173370.0,177340.0,185461.0,191493.0,192649.0,187198.0,185895.0,188958.0,194148.0,191011.0,185214.0,186812.0,190405.0,190888.0,194806.0,200062.0,210143.0,203653.0,207272.0,203866.0,207948.0,201960.0,195732.0,198078.0,199440.0,212678.0,218676.0,230783.0,232928.0,237449.0,233496.0,235380.0,235147.0,242501.0,242281.0,244328.0,246151.0,249502.0,255366.0,252654.0,253821.0,255230.0,252105.0,250134.0
394387,196,"Binghamton, NY",msa,NY,122886.0,120007.0,120233.0,122533.0,122745.0,120644.0,118769.0,117797.0,118978.0,116023.0,116612.0,116434.0,121989.0,123551.0,120447.0,117561.0,116632.0,122650.0,122915.0,125309.0,124065.0,127201.0,124264.0,123555.0,124616.0,130274.0,136688.0,141762.0,145375.0,146530.0,145786.0,141342.0,135779.0,137091.0,139165.0,145863.0,146989.0,152294.0,153371.0,156610.0,154072.0,150958.0,148575.0,151636.0,153216.0,156570.0,160372.0,166481.0,162481.0,159150.0,158022.0,161053.0
395174,197,"Tyler, TX",msa,TX,199224.0,211283.0,204378.0,207507.0,203577.0,214717.0,213474.0,213711.0,204595.0,206865.0,201983.0,208446.0,212817.0,219333.0,214042.0,220377.0,217629.0,226775.0,222484.0,230340.0,226829.0,235858.0,228547.0,242689.0,250373.0,266411.0,257140.0,250351.0,248759.0,253900.0,254156.0,264146.0,264378.0,273203.0,274487.0,278670.0,277027.0,282701.0,288620.0,295962.0,290516.0,283642.0,284866.0,292804.0,290010.0,287358.0,293791.0,305785.0,320692.0,311492.0,315453.0,300487.0
753895,198,"Lafayette, IN",msa,IN,157583.0,155562.0,158662.0,157693.0,153216.0,152043.0,154695.0,155640.0,158592.0,157238.0,164836.0,168425.0,170607.0,170202.0,168023.0,171380.0,172823.0,171074.0,170563.0,172198.0,175519.0,176330.0,175175.0,177656.0,177711.0,181452.0,187118.0,189185.0,190665.0,191019.0,191184.0,193562.0,194042.0,200480.0,203328.0,204001.0,206266.0,209135.0,209657.0,206073.0,203394.0,201954.0,202259.0,207748.0,215159.0,222858.0,227963.0,229428.0,230027.0,224836.0,224896.0,220694.0
394813,201,"Macon, GA",msa,GA,129384.0,131413.0,132591.0,134212.0,135977.0,130766.0,132782.0,128974.0,136594.0,136156.0,145440.0,144849.0,148647.0,140879.0,141583.0,138448.0,139376.0,139061.0,139657.0,142566.0,146626.0,144155.0,141699.0,144337.0,152498.0,157473.0,152865.0,153390.0,155535.0,158161.0,156394.0,150540.0,148622.0,153611.0,159141.0,163428.0,160447.0,160517.0,161553.0,165018.0,169914.0,168406.0,166239.0,158247.0,163571.0,168654.0,178196.0,181889.0,185135.0,186314.0,180646.0,180598.0
394519,202,"Daphne, AL",msa,AL,222002.0,222232.0,225632.0,228063.0,226850.0,230460.0,231609.0,232530.0,230044.0,236947.0,245444.0,251364.0,249536.0,246874.0,248639.0,250907.0,252006.0,252198.0,251227.0,256463.0,252526.0,245457.0,243096.0,249781.0,272255.0,278421.0,277488.0,271013.0,272113.0,276430.0,277172.0,290248.0,302948.0,308049.0,305631.0,306092.0,315650.0,318994.0,321996.0,319926.0,334976.0,341772.0,351881.0,346537.0,358705.0,365140.0,368826.0,364552.0,362792.0,375228.0,375235.0,378222.0
394681,203,"Hilton Head Island, SC",msa,SC,278352.0,281552.0,293518.0,297401.0,304832.0,297928.0,296411.0,293150.0,293217.0,295623.0,291426.0,294358.0,291803.0,293762.0,300543.0,299914.0,300021.0,300737.0,300857.0,304041.0,299470.0,302756.0,307366.0,314020.0,327566.0,339774.0,351487.0,361294.0,358954.0,361470.0,363602.0,362235.0,358343.0,359615.0,364710.0,375202.0,378752.0,383389.0,386762.0,395243.0,400790.0,401200.0,407259.0,416730.0,429123.0,433065.0,445839.0,460150.0,455802.0,445893.0,440485.0,458487.0
394454,204,"Champaign, IL",msa,IL,142814.0,141575.0,143420.0,139618.0,144860.0,147365.0,150594.0,145110.0,142128.0,142099.0,141949.0,143826.0,145536.0,150373.0,154043.0,156067.0,159061.0,154157.0,150189.0,145792.0,145985.0,150150.0,152200.0,154152.0,156440.0,158444.0,162741.0,168290.0,168052.0,161810.0,152288.0,154961.0,157346.0,162327.0,160746.0,165015.0,164595.0,165466.0,161131.0,163978.0,166319.0,173901.0,175058.0,171985.0,174254.0,173722.0,177451.0,178237.0,181079.0,182171.0,176927.0,173044.0
395030,205,"Rochester, MN",msa,MN,204005.0,204665.0,207774.0,208234.0,207532.0,205468.0,207718.0,209660.0,213153.0,215265.0,218539.0,215796.0,218433.0,218996.0,221201.0,220076.0,221736.0,226397.0,228786.0,230272.0,228376.0,229027.0,225633.0,226370.0,230426.0,237393.0,245823.0,246104.0,248474.0,244790.0,243578.0,242502.0,243915.0,247141.0,253719.0,257139.0,263965.0,262743.0,264820.0,265772.0,268946.0,273044.0,272352.0,274658.0,279401.0,287092.0,292594.0,292220.0,289425.0,285158.0,282924.0,280838.0
